,player_id,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1706,davisri01,2005-06,26,TOT,NBA,SG-SF,78,78,41.1,7.5,16.7,.448,0.9,3.1,.302,6.6,13.6,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4
1707,davisri01,2006-07,27,MIN,NBA,SF,81,81,37.3,6.2,13.4,.465,1.5,3.8,.397,4.7,9.6,.492,.521,3.0,3.5,.839,0.7,3.2,3.9,4.8,1.0,0.3,2.6,2.3,17.0
1708,davisri01,2007-08,28,MIA,NBA,SF,82,47,36.1,5.1,11.8,.433,1.6,4.1,.405,3.5,7.8,.447,.502,1.9,2.4,.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8
1709,davisri01,2008-09,29,LAC,NBA,SG,36,9,21.8,2.3,6.8,.339,1.0,3.1,.315,1.3,3.7,.358,.410,0.9,1.0,.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
1710,davisri01,2009-10,30,LAC,NBA,SF,36,2,13.9,1.7,4.0,.434,0.4,1.2,.381,1.3,2.8,.455,.490,0.5,0.9,.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4
1711,dawkian01,2014-15,23,MIA,NBA,SG,4,0,5.5,0.3,1.5,.167,0.3,1.5,.167,0.0,0.0,,.250,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8
1712,dawsoer01,2011-12,27,SAS,NBA,C,4,0,9.8,1.8,3.0,.583,0.0,0.0,,1.8,3.0,.583,.583,0.3,0.5,.500,1.3,1.3,2.5,0.0,0.3,0.5,0.8,1.5,3.8
1713,dayeau01,2009-10,21,DET,NBA,SF,69,4,13.3,2.0,4.3,.464,0.4,1.4,.305,1.6,2.9,.540,.514,0.7,0.8,.821,0.5,2.0,2.5,0.5,0.4,0.4,0.7,1.7,5.1
1714,dayeau01,2010-11,22,DET,NBA,SF,72,16,20.1,2.7,6.5,.410,1.0,2.4,.401,1.7,4.2,.415,.483,1.1,1.5,.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5
1715,dayeau01,2011-12,23,DET,NBA,SF,41,4,14.7,1.8,5.5,.322,0.3,1.5,.210,1.5,4.0,.364,.350,0.9,1.0,.814,0.3,1.9,2.2,0.8,0.5,0.5,1.0,1.5,4.7
1716,dayeau01,2012-13,24,TOT,NBA,SF,55,0,12.3,1.6,3.8,.433,0.7,1.8,.418,0.9,2.0,.445,.531,0.5,0.6,.765,0.3,1.9,2.2,0.8,0.3,0.4,0.5,1.5,4.5
1717,dayeau01,2013-14,25,TOT,NBA,SF,22,1,6.7,1.1,3.1,.353,0.5,1.7,.324,0.5,1.4,.387,.441,0.3,0.5,.600,0.2,1.0,1.2,0.4,0.2,0.2,0.2,0.8,3.0
1718,dayeau01,2014-15,26,TOT,NBA,SF,34,4,10.1,1.5,4.1,.355,0.7,2.1,.338,0.8,2.1,.371,.440,0.1,0.2,.833,0.3,1.9,2.2,0.5,0.4,0.1,0.7,1.1,3.8
1719,decolna01,2012-13,25,SAS,NBA,SG,72,6,12.8,1.5,3.3,.436,0.4,1.1,.378,1.0,2.2,.465,.500,0.5,0.6,.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8
1720,decolna01,2013-14,26,TOT,NBA,SF,47,3,10.5,1.4,3.3,.418,0.4,1.1,.340,1.0,2.1,.460,.477,0.7,0.7,.886,0.3,1.3,1.6,1.4,0.5,0.1,0.7,1.0,3.8
1721,dedmode01,2013-14,24,TOT,NBA,C,31,6,12.6,1.2,2.7,.458,0.0,0.0,,1.2,2.7,.458,.458,0.7,1.0,.656,1.2,2.9,4.1,0.2,0.2,0.7,0.6,2.1,3.1
1722,dedmode01,2014-15,25,ORL,NBA,C,59,15,14.3,1.5,2.7,.562,0.0,0.0,.000,1.5,2.7,.565,.562,0.6,1.1,.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,3.7
1723,dedmode01,2015-16,26,ORL,NBA,C,58,20,12.2,1.7,3.1,.559,0.0,0.0,,1.7,3.1,.559,.559,1.0,1.3,.750,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,4.4
1724,dedmode01,2016-17,27,SAS,NBA,C,50,12,17.3,2.2,3.6,.624,0.0,0.0,,2.2,3.6,.624,.624,0.9,1.3,.708,1.6,4.9,6.5,0.6,0.6,0.8,0.7,2.4,5.4
1725,delfica01,2004-05,22,DET,NBA,SG,30,4,15.3,1.4,3.9,.359,0.3,1.2,.257,1.1,2.7,.402,.397,0.8,1.3,.575,0.4,1.4,1.8,1.3,0.7,0.2,0.8,1.5,3.9
1726,delfica01,2005-06,23,DET,NBA,SG,68,1,10.7,1.3,3.3,.403,0.3,0.9,.333,1.0,2.4,.428,.447,0.7,1.0,.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6
1727,delfica01,2006-07,24,DET,NBA,SG,82,1,16.7,1.9,4.6,.415,0.6,1.7,.333,1.3,2.9,.462,.476,0.9,1.1,.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2,5.2
1728,delfica01,2007-08,25,TOR,NBA,SG,82,0,23.5,3.1,7.7,.397,1.5,3.8,.382,1.6,3.9,.412,.492,1.4,1.9,.744,0.8,3.6,4.4,1.8,0.8,0.1,0.9,2.2,9.0
1729,delfica01,2009-10,27,MIL,NBA,SF,75,66,30.4,4.0,9.8,.408,1.8,4.9,.367,2.2,4.9,.450,.500,1.2,1.6,.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,1.8,11.0
1730,delfica01,2010-11,28,MIL,NBA,SF,49,40,32.4,4.1,10.5,.390,2.1,5.8,.370,1.9,4.7,.415,.492,1.2,1.5,.800,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5
1731,delfica01,2011-12,29,MIL,NBA,SF,54,53,28.5,3.4,8.4,.402,1.6,4.4,.360,1.8,4.0,.449,.497,0.7,0.9,.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9.0
1732,delfica01,2012-13,30,HOU,NBA,SF,67,5,25.2,3.7,9.3,.405,2.4,6.3,.375,1.4,3.0,.467,.532,0.7,0.8,.857,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6
1733,delkto01,1996-97,23,CHH,NBA,PG,61,1,14.2,2.0,4.2,.465,0.9,1.8,.464,1.1,2.4,.465,.566,0.7,0.8,.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4
1734,delkto01,1997-98,24,TOT,NBA,PG,77,9,21.8,4.1,10.4,.393,0.5,2.0,.268,3.5,8.3,.424,.420,1.4,2.0,.735,0.5,1.7,2.2,2.2,0.9,0.2,1.4,1.2,10.1
1735,delkto01,1998-99,25,GSW,NBA,PG,36,13,17.5,2.6,7.0,.364,0.4,1.8,.242,2.1,5.2,.406,.395,1.3,2.0,.648,0.3,1.2,1.5,2.6,0.4,0.2,1.3,1.3,6.8
1736,delkto01,1999-00,26,SAC,NBA,PG,46,1,14.8,2.6,6.1,.430,0.2,0.9,.225,2.4,5.2,.464,.446,1.0,1.3,.797,0.8,1.1,1.9,1.2,0.8,0.1,0.7,1.3,6.4
1737,delkto01,2000-01,27,PHO,NBA,SG,82,11,27.9,4.7,11.3,.415,0.7,2.0,.321,4.0,9.2,.436,.444,2.3,2.9,.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3
1738,delkto01,2001-02,28,TOT,NBA,SG,63,17,23.0,3.6,9.3,.384,1.1,3.4,.313,2.5,5.9,.425,.441,1.2,1.5,.804,0.9,2.3,3.2,2.1,0.8,0.2,0.9,1.6,9.5
1739,delkto01,2002-03,29,BOS,NBA,PG,67,39,28.0,3.5,8.4,.416,1.8,4.5,.395,1.7,3.8,.441,.523,1.0,1.3,.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,9.8
1740,delkto01,2003-04,30,DAL,NBA,SG,33,11,15.4,2.1,5.6,.380,0.6,2.0,.303,1.5,3.6,.424,.435,1.1,1.3,.841,0.5,1.3,1.8,0.8,0.8,0.2,0.5,1.4,6.0
1741,delkto01,2004-05,31,ATL,NBA,SG,56,1,23.9,4.4,10.6,.416,1.3,3.6,.356,3.1,6.9,.447,.477,1.8,2.4,.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9
1742,delkto01,2005-06,32,TOT,NBA,PG-SG,24,0,16.0,3.0,6.7,.441,0.8,2.0,.426,2.1,4.8,.447,.503,0.8,1.1,.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6
1743,dellama01,2013-14,23,CLE,NBA,SG,72,4,17.7,1.7,4.1,.412,0.8,2.2,.368,0.9,2.0,.461,.508,0.5,0.7,.792,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,4.7
1744,dellama01,2014-15,24,CLE,NBA,SG,67,13,20.6,1.7,4.6,.362,1.0,2.5,.407,0.6,2.1,.307,.472,0.4,0.6,.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8
1745,dellama01,2015-16,25,CLE,NBA,PG,76,14,24.6,2.7,6.7,.405,1.3,3.1,.410,1.4,3.6,.401,.501,0.8,0.9,.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5
1746,dellama01,2016-17,26,MIL,NBA,PG,50,43,26.5,2.7,6.9,.394,1.0,2.7,.363,1.7,4.2,.414,.465,1.1,1.4,.803,0.3,1.7,2.0,5.2,0.8,0.0,1.8,2.0,7.6
1747,denglu01,2004-05,19,CHI,NBA,SF,61,45,27.3,4.6,10.6,.434,0.5,1.9,.265,4.1,8.7,.472,.458,2.0,2.7,.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7
1748,denglu01,2005-06,20,CHI,NBA,SF,78,56,33.4,5.7,12.2,.463,0.3,1.0,.269,5.4,11.2,.481,.474,2.7,3.5,.750,1.6,5.0,6.6,1.9,0.9,0.6,1.3,1.6,14.3
1749,denglu01,2006-07,21,CHI,NBA,SF,82,82,37.5,7.7,14.9,.517,0.0,0.1,.143,7.7,14.8,.519,.518,3.4,4.4,.777,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2.0,18.8
1750,denglu01,2007-08,22,CHI,NBA,SF,63,59,33.8,6.8,14.2,.479,0.1,0.3,.364,6.7,13.9,.482,.483,3.2,4.2,.770,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17.0
1751,denglu01,2008-09,23,CHI,NBA,SF,49,46,34.0,5.4,12.1,.448,0.2,0.4,.400,5.2,11.7,.450,.455,3.1,3.9,.796,1.6,4.4,6.0,1.9,1.2,0.5,1.5,1.7,14.1
1752,denglu01,2009-10,24,CHI,NBA,SF,70,69,37.9,6.8,14.5,.466,0.5,1.2,.386,6.3,13.3,.474,.482,3.6,4.7,.764,1.9,5.4,7.3,2.0,0.9,0.9,1.9,1.8,17.6
1753,denglu01,2010-11,25,CHI,NBA,SF,82,82,39.1,6.5,14.1,.460,1.4,4.1,.345,5.1,10.0,.506,.510,3.1,4.1,.753,1.4,4.4,5.8,2.8,1.0,0.6,1.9,2.0,17.4
1754,denglu01,2011-12,26,CHI,NBA,SF,54,54,39.4,5.8,14.0,.412,1.5,4.0,.367,4.3,10.0,.430,.464,2.4,3.1,.770,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3
1755,denglu01,2012-13,27,CHI,NBA,SF,75,75,38.7,6.2,14.6,.426,1.0,3.1,.322,5.2,11.5,.455,.461,3.1,3.8,.816,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,16.5
1756,denglu01,2013-14,28,TOT,NBA,SF,63,63,35.1,5.9,13.7,.431,0.9,3.0,.302,5.0,10.7,.468,.465,3.4,4.3,.791,1.6,4.2,5.7,2.9,1.0,0.1,1.8,1.8,16.0
1757,denglu01,2014-15,29,MIA,NBA,SF,72,72,33.6,5.1,10.9,.469,1.1,3.1,.355,4.0,7.9,.513,.518,2.7,3.5,.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,14.0
1758,denglu01,2015-16,30,MIA,NBA,PF,74,73,32.4,4.6,10.1,.455,1.2,3.5,.344,3.4,6.6,.513,.514,2.0,2.6,.755,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,12.3
1759,denglu01,2016-17,31,LAL,NBA,SF,54,49,26.9,3.0,7.7,.389,0.9,3.0,.315,2.0,4.7,.437,.450,0.9,1.2,.730,1.1,4.2,5.3,1.3,0.9,0.4,0.8,1.1,7.8
1760,dentmju01,2011-12,26,TOT,NBA,PG,6,0,15.2,1.7,4.7,.357,0.3,2.3,.143,1.3,2.3,.571,.393,0.7,1.0,.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,1.7,4.3
1761,dentmju01,2012-13,27,DAL,NBA,PG,2,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,derozde01,2009-10,20,TOR,NBA,SG,77,65,21.6,3.3,6.6,.498,0.1,0.2,.250,3.3,6.4,.506,.502,1.9,2.5,.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6
1763,derozde01,2010-11,21,TOR,NBA,SG,82,82,34.8,6.6,14.1,.467,0.1,0.6,.096,6.5,13.4,.485,.469,4.0,4.9,.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2
1764,derozde01,2011-12,22,TOR,NBA,SG,63,63,35.0,6.0,14.3,.422,0.4,1.5,.261,5.7,12.9,.440,.435,4.3,5.3,.810,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7
1765,derozde01,2012-13,23,TOR,NBA,SG,82,82,36.7,6.7,15.0,.445,0.4,1.5,.283,6.3,13.5,.463,.459,4.3,5.2,.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1
1766,derozde01,2013-14,24,TOR,NBA,SG,79,79,38.2,7.6,17.8,.429,0.8,2.7,.305,6.8,15.2,.451,.452,6.6,8.0,.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7
1767,derozde01,2014-15,25,TOR,NBA,SG,60,60,35.0,6.8,16.5,.413,0.4,1.5,.284,6.4,15.0,.426,.426,6.0,7.2,.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1
1768,derozde01,2015-16,26,TOR,NBA,SG,78,78,35.9,7.9,17.7,.446,0.6,1.8,.338,7.3,15.9,.458,.463,7.1,8.4,.850,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5
1769,derozde01,2016-17,27,TOR,NBA,SG,50,50,35.5,9.8,21.2,.464,0.4,1.5,.253,9.4,19.7,.480,.473,7.3,8.6,.845,1.0,4.3,5.3,3.7,1.1,0.2,2.3,1.9,27.3
1770,diawbo01,2003-04,21,ATL,NBA,SG,76,37,25.3,1.8,4.1,.447,0.1,0.3,.231,1.8,3.8,.467,.457,0.7,1.2,.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5
1771,diawbo01,2004-05,22,ATL,NBA,SG,66,25,18.2,1.9,4.5,.422,0.1,0.8,.180,1.7,3.7,.471,.437,0.9,1.2,.740,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8
1772,diawbo01,2005-06,23,PHO,NBA,PF,81,70,35.5,5.5,10.5,.526,0.1,0.4,.267,5.4,10.2,.536,.531,2.1,2.9,.731,2.0,4.9,6.9,6.2,0.7,1.0,2.3,3.2,13.3
1773,diawbo01,2006-07,24,PHO,NBA,PF,73,59,31.1,4.2,7.8,.538,0.2,0.6,.333,4.0,7.2,.555,.551,1.1,1.6,.683,1.2,3.1,4.3,4.8,0.4,0.5,2.1,2.4,9.7
1774,diawbo01,2007-08,25,PHO,NBA,PF,82,19,28.1,3.8,7.9,.477,0.2,0.5,.317,3.6,7.4,.488,.487,1.2,1.6,.744,1.2,3.4,4.6,3.9,0.7,0.5,1.9,2.0,8.8
1775,diawbo01,2008-09,26,TOT,NBA,PF,81,59,34.0,5.5,10.9,.507,0.9,2.2,.414,4.6,8.7,.531,.549,1.2,1.8,.687,1.5,3.9,5.3,4.1,0.8,0.7,2.7,2.5,13.2
1776,diawbo01,2009-10,27,CHA,NBA,PF,82,82,35.4,4.5,9.4,.483,0.8,2.5,.320,3.7,6.9,.541,.525,1.4,1.8,.769,1.6,3.6,5.2,4.0,0.7,0.7,2.2,2.7,11.3
1777,diawbo01,2010-11,28,CHA,NBA,PF,82,82,33.9,4.6,9.4,.492,1.0,2.8,.345,3.7,6.7,.553,.543,1.0,1.5,.683,1.3,3.8,5.0,4.1,0.9,0.6,2.0,2.3,11.3
1778,diawbo01,2011-12,29,TOT,NBA,PF,57,35,25.0,2.7,6.2,.444,0.5,1.7,.313,2.2,4.4,.496,.489,0.4,0.6,.629,1.2,3.7,4.9,3.6,0.6,0.4,2.0,2.2,6.4
1779,diawbo01,2012-13,30,SAS,NBA,PF,75,20,22.8,2.4,4.4,.539,0.4,1.0,.385,2.0,3.4,.587,.584,0.6,0.9,.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8
1780,diawbo01,2013-14,31,SAS,NBA,PF,79,24,25.0,3.8,7.3,.521,0.6,1.4,.402,3.3,5.9,.549,.559,0.9,1.2,.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,9.1
1781,diawbo01,2014-15,32,SAS,NBA,PF,81,15,24.5,3.6,7.8,.460,0.7,2.1,.320,2.9,5.7,.512,.503,0.9,1.1,.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7
1782,diawbo01,2015-16,33,SAS,NBA,PF,76,4,18.2,2.7,5.0,.527,0.3,0.9,.362,2.3,4.1,.564,.560,0.7,1.0,.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4
